"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Stem Cell Differentiation (GO:0048863)","6/41",0.00194891095005746,0.418661506816889,0,0,5.14978893579205,32.1371782873493,"SHH;TGFB2;PTPRC;EPCAM;WNT7A;FGFR2"
"Cellular Response To Organonitrogen Compound (GO:0071417)","10/105",0.00218920829657744,0.431091600401041,0,0,3.17206160942262,19.4263882692817,"HCN4;P2RY6;LARS1;P2RY2;AQP9;HTR1B;AHR;ACTB;RYR3;TSHR"
"Embryonic Appendage Morphogenesis (GO:0035113)","3/10",0.00344095449307581,0.625459651318318,0,0,12.8332596196373,72.7903304024204,"SHH;TGFB2;MYH3"
"Regulation Of RNA Export From Nucleus (GO:0046831)","3/11",0.00461800491861355,0.767626402230071,0,0,11.2285216718266,60.3846596660097,"TPR;NUP153;NRDE2"
"Secondary Palate Development (GO:0062009)","3/13",0.00762669199269134,0.767626402230071,0,0,8.98188854489164,43.7965964379954,"TGFB2;TGFB3;WNT7A"
"Negative Regulation Of Neuroinflammatory Response (GO:0150079)","3/13",0.00762669199269134,0.767626402230071,0,0,8.98188854489164,43.7965964379954,"CD200R1;PTPRC;TAFA3"
"Nucleotide-Sugar Metabolic Process (GO:0009225)","3/13",0.00762669199269134,0.767626402230071,0,0,8.98188854489164,43.7965964379954,"EXTL2;ENTPD5;GFPT1"
"Nuclear Transport (GO:0051169)","5/39",0.00819258719680872,0.767626402230071,0,0,4.411079649251,21.1931448071396,"NUP133;RSRC1;TPR;NUP153;NUP54"
"Odontogenesis (GO:0042476)","5/39",0.00819258719680872,0.767626402230071,0,0,4.411079649251,21.1931448071396,"TGFB2;HDAC1;TGFB3;MSX1;FGFR2"
"RNA Phosphodiester Bond Hydrolysis, Endonucleolytic (GO:0090502)","3/14",0.00947542627003206,0.767626402230071,0,0,8.16493104418801,38.0408508861294,"ZC3H12D;LACTB2;RPP40"
"DNA Methylation Involved In Embryo Development (GO:0043045)","2/5",0.00985021424297861,0.767626402230071,0,0,19.9361154044307,92.1100778955812,"STPG4;PICK1"
"Regulation Of Tetrapyrrole Biosynthetic Process (GO:1901463)","2/5",0.00985021424297861,0.767626402230071,0,0,19.9361154044307,92.1100778955812,"TMEM14EP;TMEM14B"
"Trigeminal Nerve Development (GO:0021559)","2/5",0.00985021424297861,0.767626402230071,0,0,19.9361154044307,92.1100778955812,"TFAP2A;TIFAB"
"Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)","7/74",0.0100880658527875,0.767626402230071,0,0,3.13823406332822,14.4245858037527,"CRNN;STXBP4;ID2;ACTL6A;GLI1;TMEM14B;MLF1"
"Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)","5/41",0.0101144970685001,0.767626402230071,0,0,4.16558833678399,19.1358194294248,"HCN4;CACNB2;KCNA5;DSG2;KCNJ2"
"Potassium Ion Import Across Plasma Membrane (GO:1990573)","5/42",0.0111823528634751,0.767626402230071,0,0,4.0527950310559,18.2109036849154,"HCN4;SLC12A2;KCNJ6;KCNJ16;KCNJ2"
"Digestive Tract Morphogenesis (GO:0048546)","3/15",0.01156256908803,0.767626402230071,0,0,7.48413312693498,33.3791005358983,"ID2;GLI1;FGFR2"
"Stem Cell Development (GO:0048864)","3/15",0.01156256908803,0.767626402230071,0,0,7.48413312693498,33.3791005358983,"SHH;PTPRC;WNT7A"
"Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)","3/15",0.01156256908803,0.767626402230071,0,0,7.48413312693498,33.3791005358983,"MSX1;PLA2R1;ZNF385A"
"Embryonic Organ Morphogenesis (GO:0048562)","5/44",0.0135432173606178,0.767626402230071,0,0,3.84456123586558,16.5388004168569,"NEUROD1;ID2;HOXB3;HOXD3;FGFR2"
"Regulation Of Stem Cell Proliferation (GO:0072091)","3/16",0.0138929676012704,0.767626402230071,0,0,6.90807335079781,29.541494869664,"PTPRC;EPCAM;FBLN1"
"Regulation Of Transforming Growth Factor Beta Production (GO:0071634)","3/16",0.0138929676012704,0.767626402230071,0,0,6.90807335079781,29.541494869664,"TGFB2;ITGB8;XCL1"
"Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012)","3/16",0.0138929676012704,0.767626402230071,0,0,6.90807335079781,29.541494869664,"HCN4;CACNB2;KCNJ2"
"Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719)","3/16",0.0138929676012704,0.767626402230071,0,0,6.90807335079781,29.541494869664,"TGFB2;TGFB3;XCL1"
"Regulation Of Digestive System Process (GO:0044058)","2/6",0.0144592673831014,0.767626402230071,0,0,14.951313755796,63.3400405636039,"NEUROD1;SGK1"
"SA Node Cell Action Potential (GO:0086015)","2/6",0.0144592673831014,0.767626402230071,0,0,14.951313755796,63.3400405636039,"HCN4;KCNA5"
"Nucleoside Diphosphate Catabolic Process (GO:0009134)","2/6",0.0144592673831014,0.767626402230071,0,0,14.951313755796,63.3400405636039,"ENTPD5;NUDT5"
"Positive Regulation Of Triglyceride Catabolic Process (GO:0010898)","2/6",0.0144592673831014,0.767626402230071,0,0,14.951313755796,63.3400405636039,"APOA4;APOA5"
"Embryonic Skeletal System Morphogenesis (GO:0048704)","4/30",0.0154081387096144,0.767626402230071,0,0,4.60942158616577,19.2344682936156,"TFAP2A;HOXB3;HOXD3;FGFR2"
"Cardiac Conduction (GO:0061337)","5/46",0.0162184211299564,0.767626402230071,0,0,3.65664293288896,15.0712472148218,"HCN4;CACNB2;KCNA5;DSG2;KCNJ2"
"T Cell Migration (GO:0072678)","3/17",0.0164701876699607,0.767626402230071,0,0,6.41430782839452,26.3384522300434,"SLC12A2;S1PR1;PIK3CD"
"Cellular Response To Alkaloid (GO:0071312)","3/17",0.0164701876699607,0.767626402230071,0,0,6.41430782839452,26.3384522300434,"CASP6;HTR1B;RYR3"
"Transepithelial Transport (GO:0070633)","3/17",0.0164701876699607,0.767626402230071,0,0,6.41430782839452,26.3384522300434,"SLC12A2;RHBG;ABCG2"
"Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)","3/17",0.0164701876699607,0.767626402230071,0,0,6.41430782839452,26.3384522300434,"CRNN;STXBP4;GLI1"
"Cardiac Muscle Tissue Morphogenesis (GO:0055008)","4/31",0.0172479075129562,0.767626402230071,0,0,4.43847258110824,18.0204847231424,"MYLK2;ANKRD1;S1PR1;FGFR2"
"Regulation Of Transmembrane Transport (GO:0034762)","4/32",0.0192190034571659,0.767626402230071,0,0,4.2797342192691,16.9128921803786,"KCNJ6;KCNJ16;ACTB;KCNJ2"
"Respiratory System Development (GO:0060541)","4/32",0.0192190034571659,0.767626402230071,0,0,4.2797342192691,16.9128921803786,"SHH;BASP1;NPHP3;FGFR2"
"Regulation Of Defense Response To Virus (GO:0050688)","3/18",0.0192966146909553,0.767626402230071,0,0,5.98637770897833,23.6331751891534,"HERC5;RNF216;ATG5"
"Glycerolipid Catabolic Process (GO:0046503)","3/18",0.0192966146909553,0.767626402230071,0,0,5.98637770897833,23.6331751891534,"PLA2G4F;GDE1;PRDX6"
"Protein Dephosphorylation (GO:0006470)","9/124",0.019765050693434,0.767626402230071,0,0,2.35222826086957,9.22976738012644,"PPM1A;PPP4R1;PTPRC;PPP3CC;UBLCP1;PPM1L;PPM1J;PPM1F;PTPN3"
"Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342)","2/7",0.0198111591936302,0.767626402230071,0,0,11.9604327666151,46.902955555241,"CALM2;SLC39A14"
"Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:1905005)","2/7",0.0198111591936302,0.767626402230071,0,0,11.9604327666151,46.902955555241,"TGFB2;TGFB3"
"Lens Fiber Cell Development (GO:0070307)","2/7",0.0198111591936302,0.767626402230071,0,0,11.9604327666151,46.902955555241,"BFSP1;WNT7A"
"Monosaccharide Biosynthetic Process (GO:0046364)","2/7",0.0198111591936302,0.767626402230071,0,0,11.9604327666151,46.902955555241,"DSEL;CHST15"
"Negative Regulation Of Microglial Cell Activation (GO:1903979)","2/7",0.0198111591936302,0.767626402230071,0,0,11.9604327666151,46.902955555241,"PTPRC;TAFA3"
"Positive Regulation Of DNA Demethylation (GO:1901537)","2/7",0.0198111591936302,0.767626402230071,0,0,11.9604327666151,46.902955555241,"OTUD4;STPG4"
"Postsynapse Organization (GO:0099173)","2/7",0.0198111591936302,0.767626402230071,0,0,11.9604327666151,46.902955555241,"PICK1;WNT7A"
"Dephosphorylation (GO:0016311)","10/147",0.0217507345465469,0.767626402230071,0,0,2.19480712335652,8.40195815815544,"PPM1A;PPP4R1;PTPRC;PPP3CC;UBLCP1;PPM1L;PPM1J;PLPP1;PPM1F;PTPN3"
"Embryonic Digestive Tract Development (GO:0048566)","3/19",0.0223735485468415,0.767626402230071,0,0,5.61193885448916,21.3246711287892,"TGFB2;ID2;FGFR2"
"Nucleocytoplasmic Transport (GO:0006913)","5/50",0.0225728702261587,0.767626402230071,0,0,3.33091787439614,12.6275314003083,"NUP133;RSRC1;TPR;NUP54;NUP153"
"Response To Ketone (GO:1901654)","3/20",0.0257012929050458,0.767626402230071,0,0,5.2815516299399,19.336890667626,"TGFB2;TGFB3;SLIT1"
"Limb Morphogenesis (GO:0035108)","3/20",0.0257012929050458,0.767626402230071,0,0,5.2815516299399,19.336890667626,"TGFB2;SHH;MYH3"
"Regulation Of Heme Biosynthetic Process (GO:0070453)","2/8",0.0258529773207351,0.767626402230071,0,0,9.96651210716126,36.4308857955754,"TMEM14EP;TMEM14B"
"Embryonic Forelimb Morphogenesis (GO:0035115)","2/8",0.0258529773207351,0.767626402230071,0,0,9.96651210716126,36.4308857955754,"TFAP2A;WNT7A"
"Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370)","2/8",0.0258529773207351,0.767626402230071,0,0,9.96651210716126,36.4308857955754,"APOA4;APOA5"
"Nucleoside Diphosphate Metabolic Process (GO:0009132)","2/8",0.0258529773207351,0.767626402230071,0,0,9.96651210716126,36.4308857955754,"RRM2;ENTPD5"
"Regulation Of DNA Demethylation (GO:1901535)","2/8",0.0258529773207351,0.767626402230071,0,0,9.96651210716126,36.4308857955754,"OTUD4;STPG4"
"Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000095)","2/8",0.0258529773207351,0.767626402230071,0,0,9.96651210716126,36.4308857955754,"NPHP3;DACT1"
"Regulation Of Cell Killing (GO:0031341)","2/8",0.0258529773207351,0.767626402230071,0,0,9.96651210716126,36.4308857955754,"TGFB2;CFH"
"Cartilage Development (GO:0051216)","5/52",0.0262785483031842,0.767626402230071,0,0,3.18884630633012,11.6042191275746,"SLC26A2;ITGB8;WNT7A;HOXD3;SLC39A14"
"Sodium Ion Import Across Plasma Membrane (GO:0098719)","3/21",0.0292792392164673,0.767626402230071,0,0,4.98787409700722,17.6115677995468,"HCN4;SLC12A2;SLC9A5"
"Regulation Of Complement-Dependent Cytotoxicity (GO:1903659)","2/9",0.0325344520472053,0.767626402230071,0,0,8.54228306469419,29.2612121135351,"TGFB2;CFH"
"Amino Sugar Metabolic Process (GO:0006040)","2/9",0.0325344520472053,0.767626402230071,0,0,8.54228306469419,29.2612121135351,"EXTL2;GFPT1"
"Cellular Response To Purine-Containing Compound (GO:0071415)","2/9",0.0325344520472053,0.767626402230071,0,0,8.54228306469419,29.2612121135351,"P2RY6;RYR3"
"Forelimb Morphogenesis (GO:0035136)","2/9",0.0325344520472053,0.767626402230071,0,0,8.54228306469419,29.2612121135351,"TFAP2A;WNT7A"
"Lipid Phosphorylation (GO:0046834)","2/9",0.0325344520472053,0.767626402230071,0,0,8.54228306469419,29.2612121135351,"DGKD;DGKH"
"Negative Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000048)","2/9",0.0325344520472053,0.767626402230071,0,0,8.54228306469419,29.2612121135351,"EPCAM;PPM1F"
"Negative Regulation Of Transcription By Competitive Promoter Binding (GO:0010944)","2/9",0.0325344520472053,0.767626402230071,0,0,8.54228306469419,29.2612121135351,"TFAP2A;CREB1"
"Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)","2/9",0.0325344520472053,0.767626402230071,0,0,8.54228306469419,29.2612121135351,"SHH;FGFR2"
"Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)","4/39",0.0368531104136294,0.767626402230071,0,0,3.42254706533776,11.2971955692994,"USP25;MARCHF7;CCAR2;PSME3IP1"
"Cholesterol Efflux (GO:0033344)","3/23",0.0371792111989936,0.767626402230071,0,0,4.48862229102167,14.7765693262395,"APOA4;ABCA8;APOA5"
"Diacylglycerol Metabolic Process (GO:0046339)","3/23",0.0371792111989936,0.767626402230071,0,0,4.48862229102167,14.7765693262395,"DGKD;MOGAT1;DGKH"
"Entrainment Of Circadian Clock By Photoperiod (GO:0043153)","3/23",0.0371792111989936,0.767626402230071,0,0,4.48862229102167,14.7765693262395,"ID2;BHLHE40;OPN5"
"T Cell Chemotaxis (GO:0010818)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"SLC12A2;PIK3CD"
"Ammonium Transmembrane Transport (GO:0072488)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"SLC12A2;RHBG"
"Cellular Response To Forskolin (GO:1904322)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"CREB1;AHR"
"Regulation Of Triglyceride Catabolic Process (GO:0010896)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"APOA4;APOA5"
"Response To Forskolin (GO:1904321)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"CREB1;AHR"
"T-Circle Formation (GO:0090656)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"EXO1;NBN"
"Formation Of Extrachromosomal Circular DNA (GO:0001325)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"EXO1;NBN"
"Telomere Maintenance Via Telomere Trimming (GO:0090737)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"EXO1;NBN"
"Nuclear Pore Complex Assembly (GO:0051292)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"TPR;NUP153"
"Phosphate Ion Transmembrane Transport (GO:0035435)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"SLC37A2;XPR1"
"Positive Regulation Of Dendrite Development (GO:1900006)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"LRP8;PACSIN1"
"Protein Localization To Condensed Chromosome (GO:1903083)","2/10",0.0398078409761523,0.767626402230071,0,0,7.47411128284389,24.0942280905852,"CDK1;SPDL1"
"Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)","4/40",0.0399347165101538,0.767626402230071,0,0,3.32730404823428,10.7156134496608,"CRNN;RRM2;STXBP4;GLI1"
"RNA Splicing (GO:0008380)","7/98",0.0402583816404877,0.767626402230071,0,0,2.30769230769231,7.41331628603349,"RSRC1;TRA2B;MAGOH;DHX15;SNRNP48;NRDE2;CCAR2"
"Ear Morphogenesis (GO:0042471)","3/24",0.0414961453306337,0.767626402230071,0,0,4.27465723131358,13.6026207690405,"TFAP2A;TIFAB;FGFR2"
"Photoperiodism (GO:0009648)","3/24",0.0414961453306337,0.767626402230071,0,0,4.27465723131358,13.6026207690405,"ID2;BHLHE40;OPN5"
"Positive Regulation Of Protein Binding (GO:0032092)","5/59",0.0421924285348416,0.767626402230071,0,0,2.7744708994709,8.78262784169212,"BLK;BDNF;BAMBI;SUB1;DACT1"
"Regulation Of Dendrite Development (GO:0050773)","4/41",0.0431585280344798,0.767626402230071,0,0,3.23720930232558,10.1741449760172,"SDC2;SEZ6;LRP8;PACSIN1"
"O-glycan Processing (GO:0016266)","4/41",0.0431585280344798,0.767626402230071,0,0,3.23720930232558,10.1741449760172,"B3GNT7;GCNT1;GXYLT2;POMGNT1"
"Regulation Of Keratinocyte Proliferation (GO:0010837)","3/25",0.0460532331980154,0.767626402230071,0,0,4.08014354066986,12.5585076292975,"CRNN;STXBP4;FGFR2"
"Ventricular Cardiac Muscle Tissue Development (GO:0003229)","3/25",0.0460532331980154,0.767626402230071,0,0,4.08014354066986,12.5585076292975,"ID2;DSG2;FGFR2"
"Inner Ear Morphogenesis (GO:0042472)","3/25",0.0460532331980154,0.767626402230071,0,0,4.08014354066986,12.5585076292975,"TFAP2A;TIFAB;FGFR2"
"Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)","3/25",0.0460532331980154,0.767626402230071,0,0,4.08014354066986,12.5585076292975,"MARCHF7;CCAR2;ZNF385A"
"Phospholipid Efflux (GO:0033700)","2/11",0.0476278183616385,0.767626402230071,0,0,6.64331100807144,20.2244859353328,"APOA4;APOA5"
"Positive Regulation Of Keratinocyte Proliferation (GO:0010838)","2/11",0.0476278183616385,0.767626402230071,0,0,6.64331100807144,20.2244859353328,"CRNN;STXBP4"
"Protein Localization To Kinetochore (GO:0034501)","2/11",0.0476278183616385,0.767626402230071,0,0,6.64331100807144,20.2244859353328,"CDK1;SPDL1"
"Regulation Of Protein Secretion (GO:0050708)","7/102",0.0482276716297341,0.767626402230071,0,0,2.2100672241351,6.70053114426141,"NEUROD1;SLC12A2;TGFB2;TGFB3;ANKRD1;PICK1;KCNA5"
"Neuron Projection Morphogenesis (GO:0048812)","9/146",0.0487147544232563,0.767626402230071,0,0,1.97223996350365,5.95966212051438,"AFG3L2;BDNF;SDC2;SLITRK6;WNT7A;SGK1;FGFR2;PACSIN1;SHANK1"
"Skeletal System Morphogenesis (GO:0048705)","4/43",0.0500321327044559,0.767626402230071,0,0,3.07088054064798,9.19756306378329,"TFAP2A;HOXB3;HOXD3;FGFR2"
"Inorganic Cation Import Across Plasma Membrane (GO:0098659)","7/103",0.0503657569176919,0.767626402230071,0,0,2.18693211318795,6.53552362950888,"HCN4;SLC12A2;KCNJ6;SLC9A5;KCNJ16;SLC39A14;KCNJ2"
"Glycerophospholipid Metabolic Process (GO:0006650)","5/62",0.0504620963080251,0.767626402230071,0,0,2.62803748501689,7.84872012938483,"PLA2G4F;GDE1;APOA4;PRDX6;DGKH"
"Regulation Of Cell Differentiation (GO:0045595)","11/193",0.0505996787309639,0.767626402230071,0,0,1.81593406593407,5.41840231952045,"NEUROD1;TFAP2A;SHH;BDNF;HDAC1;ID2;ACTL6A;TNR;CCN2;RUNX2;FGFR2"
"Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)","3/26",0.0508463968907611,0.767626402230071,0,0,3.90254408399515,11.6254681536372,"APOA4;DCAF5;APOA5"
"Dendritic Spine Organization (GO:0097061)","3/26",0.0508463968907611,0.767626402230071,0,0,3.90254408399515,11.6254681536372,"WNT7A;PICK1;SHANK1"
"Regulation Of Cell Division (GO:0051302)","6/83",0.0527865314832662,0.767626402230071,0,0,2.33572337460362,6.87052845265898,"KLHL9;SHH;PRC1;CALM2;RAB11FIP4;FGFR2"
"Nucleus Organization (GO:0006997)","4/44",0.0536810281495595,0.767626402230071,0,0,2.99395348837209,8.75640269342898,"NUP133;TPR;CHMP4C;NUP54"
"Respiratory Tube Development (GO:0030323)","3/27",0.0558710526880693,0.767626402230071,0,0,3.73974458204334,10.7880743821179,"SHH;NPHP3;FGFR2"
"Glycerophospholipid Catabolic Process (GO:0046475)","3/27",0.0558710526880693,0.767626402230071,0,0,3.73974458204334,10.7880743821179,"PLA2G4F;GDE1;PRDX6"
"In Utero Embryonic Development (GO:0001701)","3/27",0.0558710526880693,0.767626402230071,0,0,3.73974458204334,10.7880743821179,"FOXD3;TGFB3;FGFR2"
"Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)","3/27",0.0558710526880693,0.767626402230071,0,0,3.73974458204334,10.7880743821179,"P2RY6;PPP3CC;CALM2"
"Actin-Myosin Filament Sliding (GO:0033275)","2/12",0.0559513689519887,0.767626402230071,0,0,5.97867078825348,17.2381363355841,"MYH2;MYH3"
"Atrial Cardiac Muscle Cell Action Potential (GO:0086014)","2/12",0.0559513689519887,0.767626402230071,0,0,5.97867078825348,17.2381363355841,"CACNB2;KCNA5"
"Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902166)","2/12",0.0559513689519887,0.767626402230071,0,0,5.97867078825348,17.2381363355841,"MARCHF7;ZNF385A"
"Oligosaccharide-Lipid Intermediate Biosynthetic Process (GO:0006490)","2/12",0.0559513689519887,0.767626402230071,0,0,5.97867078825348,17.2381363355841,"SRD5A3;ALG11"
"Positive Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901387)","2/12",0.0559513689519887,0.767626402230071,0,0,5.97867078825348,17.2381363355841,"CACNB2;PPP3CC"
"Pyrimidine Deoxyribonucleotide Catabolic Process (GO:0009223)","2/12",0.0559513689519887,0.767626402230071,0,0,5.97867078825348,17.2381363355841,"SMUG1;NT5M"
"Regulation Of DNA-templated DNA Replication Initiation (GO:0030174)","2/12",0.0559513689519887,0.767626402230071,0,0,5.97867078825348,17.2381363355841,"MCM5;NBN"
"Natural Killer Cell Activation (GO:0030101)","4/45",0.0574703506336646,0.767626402230071,0,0,2.92077897523161,8.34316455946313,"PTPRC;NFIL3;IL21R;PIK3CD"
"Cellular Response To Organic Cyclic Compound (GO:0071407)","9/152",0.059889492954531,0.767626402230071,0,0,1.8888986013986,5.31772971911218,"HCN4;P2RY6;CREB1;CASP6;P2RY2;AQP9;AHR;ACTB;RYR3"
"Regulation Of Monoatomic Ion Transport (GO:0043269)","3/28",0.0611221647879789,0.767626402230071,0,0,3.58996904024768,10.0335352419829,"KCNJ6;KCNJ16;KCNJ2"
"Hematopoietic Progenitor Cell Differentiation (GO:0002244)","3/28",0.0611221647879789,0.767626402230071,0,0,3.58996904024768,10.0335352419829,"SHH;PTPRC;MLF1"
"Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972)","3/28",0.0611221647879789,0.767626402230071,0,0,3.58996904024768,10.0335352419829,"AVEN;CHMP4C;NBN"
"Phospholipid Catabolic Process (GO:0009395)","3/28",0.0611221647879789,0.767626402230071,0,0,3.58996904024768,10.0335352419829,"PLA2G4F;GDE1;PRDX6"
"Response To Glucose (GO:0009749)","4/46",0.0613991096177165,0.767626402230071,0,0,2.85108896271687,7.95556444197883,"NEUROD1;TRA2B;EIF2B1;SLC39A14"
"GTP Metabolic Process (GO:0046039)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"OPA1;GNAI3"
"T Cell Differentiation In Thymus (GO:0033077)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"SHH;PTPRC"
"Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"MARCHF7;ZNF385A"
"Regulation Of Macrophage Cytokine Production (GO:0010935)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"TGFB2;TGFB3"
"Atrial Septum Development (GO:0003283)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"TGFB2;NPHP3"
"Atrioventricular Valve Development (GO:0003171)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"TGFB2;SLIT1"
"Response To UV-A (GO:0070141)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"CCND1;OPN5"
"Cranial Nerve Development (GO:0021545)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"TFAP2A;TIFAB"
"Response To Progesterone (GO:0032570)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"TGFB2;TGFB3"
"Intracellular Potassium Ion Homeostasis (GO:0030007)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"SLC12A2;KCNJ2"
"Membrane Depolarization During Action Potential (GO:0086010)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"HCN4;KCNJ2"
"Neuromuscular Process Controlling Balance (GO:0050885)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"TIFAB;SHANK1"
"Outer Mitochondrial Membrane Organization (GO:0007008)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"SAMM50;PRICKLE4"
"Plasma Membrane Tubulation (GO:0097320)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"BIN3;PACSIN1"
"Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"GLI1;FGFR2"
"Positive Regulation Of Fatty Acid Biosynthetic Process (GO:0045723)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"APOA4;APOA5"
"Protein Insertion Into Mitochondrial Outer Membrane (GO:0045040)","2/13",0.0647376861272497,0.767626402230071,0,0,5.43487424476605,14.8774887376639,"SAMM50;PRICKLE4"
"Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)","4/47",0.0654661139143867,0.767626402230071,0,0,2.78464034613304,7.59154948634858,"P2RY6;HDAC1;ID2;HTR1B"
"Regulation Of Establishment Of Planar Polarity (GO:0090175)","3/29",0.0665942954211475,0.767626402230071,0,0,3.45171469397476,9.35116577986537,"NPHP3;WNT7A;DACT1"
